epoch,energy,energy_std
679,-24.286291,0.85604274
680,-24.30816,0.9186338
681,-24.362722,0.932503
682,-24.323473,0.8720918
683,-24.332863,0.8700892
684,-24.348577,0.9012855
685,-24.34082,0.88811576
686,-24.346977,0.93801564
687,-24.363283,0.91783625
688,-24.329185,0.88068044
689,-24.310886,0.8785093
690,-24.292183,0.8658611
691,-24.293053,0.89101076
692,-24.298578,0.8656906
693,-24.29409,0.8784767
694,-24.344576,0.908643
695,-24.341013,0.888268
696,-24.297573,0.8751816
697,-24.28623,0.8675296
698,-24.307833,0.85950226
699,-24.29739,0.8569237
700,-24.347305,0.8721133
701,-24.318348,0.8959073
702,-24.304914,0.89551324
703,-24.317616,0.8793952
704,-24.307156,0.8765975
705,-24.30025,0.8903617
706,-24.287329,0.8895581
707,-24.305086,0.860255
708,-24.321898,0.8764684
709,-24.279848,0.88816124
710,-24.283907,0.8816362
711,-24.289639,0.89329135
712,-24.343887,0.8861969
713,-24.288555,0.8713155
714,-24.313988,0.88825935
715,-24.310852,0.9004201
716,-24.305597,0.87956095
717,-24.303267,0.86331093
718,-24.329607,0.9043886
719,-24.283724,0.8796205
720,-24.299282,0.8657372
721,-24.331944,0.9093044
722,-24.340878,0.8404409
723,-24.335361,0.89407676
724,-24.336609,0.8681117
725,-24.279772,0.86532784
726,-24.318476,0.89868087
727,-24.34532,0.86402977
728,-24.31275,0.8933585
729,-24.305965,0.8695554
730,-24.289255,0.882687
731,-24.311817,0.86039984
732,-24.295446,0.88163686
733,-24.33716,0.8800679
734,-24.334429,0.8838691
735,-24.31071,0.88422245
736,-24.34107,0.8611649
737,-24.346004,0.8555254
738,-24.308823,0.90235096
739,-24.306149,0.88051283
740,-24.336903,0.8951126
741,-24.310894,0.88905203
742,-24.311008,0.9002188
743,-24.337452,0.8553178
744,-24.309013,0.8747783
745,-24.318047,0.8852088
746,-24.327305,0.86597484
747,-24.313702,0.87562793
748,-24.323896,0.84750897
749,-24.297394,0.8707821
750,-24.302963,0.8798703
751,-24.38266,0.8720474
752,-24.316454,0.8411597
753,-24.320446,0.82535577
754,-24.310373,0.8795275
755,-24.324509,0.8813217
756,-24.348038,0.8804477
757,-24.302097,0.85368985
758,-24.327847,0.8942698
759,-24.347662,0.8618315
760,-24.319765,0.8588223
761,-24.304482,0.85279983
762,-24.330715,0.8353432
763,-24.31448,0.8817289
764,-24.286068,0.8723971
765,-24.307419,0.857629
766,-24.303305,0.8769703
767,-24.321821,0.8718265
768,-24.305956,0.8625998
769,-24.299023,0.8504015
770,-24.284163,0.8728752
771,-24.310629,0.8521985
772,-24.314438,0.8758952
773,-24.327793,0.8852845
774,-24.34571,0.83426154
775,-24.347734,0.86283493
776,-24.314705,0.8361772
777,-24.317484,0.8612908
778,-24.360788,0.87019753
779,-24.325027,0.8282855
780,-24.316082,0.84047776
781,-24.323048,0.8393225
782,-24.319435,0.85847867
783,-24.335695,0.8686798
784,-24.321367,0.85583663
785,-24.300312,0.84917676
786,-24.303965,0.84896046
787,-24.305147,0.8667211
788,-24.346645,0.8645883
789,-24.332106,0.8393852
790,-24.337217,0.8574989
